1738368000000000,102429.56000000,102783.71000000,102198.52000000,102249.19000000,1810.34285000,1738382399999999,185582515.13117980,336147,985.25105000,101004713.47610060,0
1738382400000000,102249.19000000,102588.57000000,102118.56000000,102166.49000000,1052.21801000,1738396799999999,107700928.78735650,228096,511.25891000,52329964.23572390,0
1738396800000000,102166.49000000,102276.99000000,101412.00000000,102028.81000000,2029.14504000,1738411199999999,206693049.23918200,418187,804.83163000,81975798.68476330,0
1738411200000000,102028.82000000,102329.01000000,101730.79000000,102073.89000000,1704.67519000,1738425599999999,174005124.68180090,385831,854.36304000,87219460.45685110,0
1738425600000000,102073.89000000,102297.99000000,101448.00000000,101669.60000000,1472.58058000,1738439999999999,150124193.36005190,389744,644.31801000,65705650.52103400,0
1738440000000000,101669.60000000,101669.60000000,100279.51000000,100635.65000000,4221.99580000,1738454399999999,426248417.03765860,830781,1825.87067000,184304428.77453820,0
1738454400000000,100635.66000000,101456.60000000,99148.91000000,99206.86000000,4565.34638000,1738468799999999,457702884.68186960,867109,1812.04487000,181817610.34802570,0
1738468800000000,99206.85000000,100515.99000000,99031.19000000,99643.30000000,3478.78338000,1738483199999999,347318860.62485420,763506,1613.68791000,161133751.61246740,0
1738483200000000,99643.30000000,100100.00000000,98645.00000000,98864.60000000,4107.22330000,1738497599999999,408162838.48060780,839920,1667.43656000,165789702.63086880,0
1738497600000000,98864.60000000,99439.05000000,98157.00000000,99346.87000000,5265.38592000,1738511999999999,520363064.16577740,1014883,2492.83842000,246407417.33448910,0
1738512000000000,99346.87000000,99361.97000000,96821.54000000,98273.16000000,9695.73736000,1738526399999999,947896583.26520040,2232176,4447.30201000,434938058.66147350,0
1738526400000000,98273.17000000,98628.74000000,96150.00000000,97700.59000000,7507.02305000,1738540799999999,730640081.36531850,1484745,3553.85692000,345989550.71568880,0
1738540800000000,97700.59000000,97782.79000000,91231.00000000,94038.74000000,29729.49110000,1738555199999999,2805369829.04628280,3573247,13713.73945000,1294554303.14159800,0
1738555200000000,94038.75000000,95426.63000000,92646.36000000,95333.01000000,7783.31800000,1738569599999999,730761199.63008420,1470890,3931.15903000,369275127.95088950,0
1738569600000000,95333.01000000,95950.68000000,94799.29000000,95107.89000000,6292.62471000,1738583999999999,600101528.13307870,1227512,2973.77638000,283658939.82129470,0
1738584000000000,95107.89000000,99500.00000000,94131.14000000,98842.00000000,14148.56207000,1738598399999999,1366477661.69837920,2039763,7136.98752000,689828793.25266380,0
1738598400000000,98842.00000000,101880.00000000,98038.58000000,101880.00000000,10494.44455000,1738612799999999,1043286149.21264610,1418976,5673.21076000,564279643.20607050,0
1738612800000000,101879.99000000,102500.01000000,100918.00000000,101328.52000000,6716.29807000,1738627199999999,682592812.99115040,894874,3307.69632000,336248887.10874940,0
1738627200000000,101328.51000000,101732.31000000,100534.03000000,100629.70000000,3827.79756000,1738641599999999,387102722.89531360,433487,1654.25133000,167321785.89363540,0
1738641600000000,100629.70000000,100764.11000000,98229.82000000,98448.02000000,7495.21052000,1738655999999999,743682967.59372570,957550,3393.08864000,336486606.85594320,0
1738656000000000,98448.01000000,99445.17000000,97860.00000000,98967.70000000,4539.23391000,1738670399999999,447617298.45167120,889605,2477.10832000,244304424.14137850,0
1738670400000000,98967.70000000,100415.00000000,98275.98000000,99347.19000000,8422.36725000,1738684799999999,837153150.47407360,1398359,4007.37158000,398391145.06479210,0
1738684800000000,99347.18000000,100777.93000000,98778.58000000,98859.77000000,6617.95049000,1738699199999999,658596623.72468500,1272303,3347.60258000,333191026.29387250,0
1738699200000000,98859.78000000,99444.02000000,96150.00000000,97763.13000000,9365.42724000,1738713599999999,915545881.12546160,1667607,4212.15909000,411762206.11021120,0
1738713600000000,97763.14000000,98930.44000000,97131.43000000,98040.00000000,4039.38442000,1738727999999999,395840052.17243290,831919,1826.61299000,179003253.71757200,0
1738728000000000,98040.01000000,98332.41000000,97352.77000000,97864.43000000,3233.50156000,1738742399999999,316415929.84229030,553580,1342.52834000,131410232.11471460,0
1738742400000000,97864.43000000,98256.00000000,97257.05000000,98198.00000000,3128.59694000,1738756799999999,305995540.81329310,506034,1552.72751000,151841658.01299050,0
1738756800000000,98198.00000000,99149.00000000,97734.69000000,98116.24000000,5192.00486000,1738771199999999,510707494.17210120,836692,2248.69876000,221320059.84038040,0
1738771200000000,98116.24000000,98277.02000000,96500.00000000,97370.00000000,4822.00148000,1738785599999999,469607207.06819260,1017892,2181.65918000,212467038.73985770,0
1738785600000000,97370.00000000,97706.37000000,96155.00000000,96612.43000000,5817.81518000,1738799999999999,563775929.76137520,725646,1880.32496000,182274045.71704370,0
1738800000000000,96612.44000000,97493.07000000,96430.78000000,97355.67000000,2552.15194000,1738814399999999,247622714.82929900,517373,1290.53705000,125191943.97119700,0
1738814400000000,97355.66000000,98436.61000000,97273.71000000,98195.61000000,2075.46063000,1738828799999999,203290934.22414060,327823,984.88753000,96446902.68686630,0
1738828800000000,98195.60000000,99120.00000000,97910.01000000,98877.99000000,2729.43375000,1738843199999999,269205952.96516280,451779,1425.06068000,140577980.95856560,0
1738843200000000,98877.99000000,99040.09000000,96930.17000000,97333.09000000,6201.57209000,1738857599999999,607804168.41376390,1171515,3009.79054000,295033956.86635000,0
1738857600000000,97333.09000000,97547.71000000,95676.64000000,95983.00000000,6034.55958000,1738871999999999,582521980.78514230,1090072,2832.16563000,273427219.67018950,0
1738872000000000,95982.99000000,97093.50000000,95800.00000000,96554.35000000,3922.02606000,1738886399999999,378626170.00005150,684245,1719.08906000,165933635.22284050,0
1738886400000000,96554.35000000,97805.60000000,96409.65000000,97444.04000000,3156.67580000,1738900799999999,306683262.96264770,619055,1594.53424000,154983909.79080320,0
1738900800000000,97444.04000000,97883.12000000,96566.00000000,96757.05000000,2473.49968000,1738915199999999,240043155.63233860,507722,1040.39224000,100972483.95119130,0
1738915200000000,96757.04000000,97750.00000000,96613.24000000,97750.00000000,2223.55235000,1738929599999999,216288865.49178960,399461,1176.73132000,114486996.99903980,0
1738929600000000,97749.99000000,100137.99000000,97165.51000000,98283.98000000,12394.34552000,1738943999999999,1223798079.54241870,1528584,6029.88821000,595427286.66558440,0
1738944000000000,98283.98000000,98563.55000000,96856.78000000,96898.56000000,6759.22647000,1738958399999999,660963581.19411040,1201919,3311.01455000,323868959.17251680,0
1738958400000000,96898.56000000,96944.10000000,95620.34000000,96506.80000000,4786.92083000,1738972799999999,459815489.85052920,755715,2096.79314000,201374951.98071640,0
1738972800000000,96506.80000000,96880.00000000,96335.42000000,96699.23000000,2006.38123000,1738987199999999,193863659.86909060,368221,747.65370000,72250179.61592190,0
1738987200000000,96699.24000000,96699.24000000,95785.09000000,96209.92000000,1789.48604000,1739001599999999,172143203.65615860,315437,801.24960000,77077045.95541760,0
1739001600000000,96209.92000000,96293.48000000,95865.71000000,96120.00000000,1164.01705000,1739015999999999,111824536.41498880,226649,606.74783000,58292972.30074550,0
1739016000000000,96120.00000000,96517.52000000,95688.00000000,95843.74000000,2499.53256000,1739030399999999,240154119.79110800,349708,1112.10461000,106867736.56145320,0
1739030400000000,95843.74000000,96750.00000000,95749.88000000,96579.99000000,1536.63554000,1739044799999999,147946201.79306650,302670,801.39721000,77160020.60668860,0
1739044800000000,96579.99000000,96712.00000000,96358.50000000,96444.74000000,1151.19052000,1739059199999999,111108545.99145060,195207,381.37387000,36804809.86451430,0
1739059200000000,96444.75000000,97300.00000000,96360.14000000,97300.00000000,2064.37300000,1739073599999999,199922569.32051170,304317,1049.37331000,101679341.45699760,0
1739073600000000,97299.99000000,97323.09000000,96777.77000000,97057.83000000,1130.18566000,1739087999999999,109700343.85909650,186657,554.20512000,53801812.02632900,0
1739088000000000,97057.83000000,97294.46000000,96509.96000000,96554.01000000,1810.78846000,1739102399999999,175461936.53951440,257198,790.68923000,76619458.64271630,0
1739102400000000,96554.01000000,96703.99000000,95700.00000000,96488.15000000,3215.85687000,1739116799999999,309537258.18020210,407464,1441.42965000,138796060.35433050,0
1739116800000000,96488.14000000,96567.80000000,95888.88000000,96064.74000000,1504.31820000,1739131199999999,144760315.22972030,327136,720.67189000,69351794.53086680,0
1739131200000000,96064.73000000,96760.00000000,94713.00000000,96462.75000000,4395.39394000,1739145599999999,420112729.18175240,810420,2107.35955000,201547131.16403600,0
1739145600000000,96462.75000000,97131.47000000,95256.00000000,96814.98000000,4441.97007000,1739159999999999,427665815.19767920,858227,2171.24604000,209042943.68437480,0
1739160000000000,96814.97000000,97640.02000000,96632.81000000,97429.83000000,3716.17533000,1739174399999999,360930695.99973360,511724,1824.81303000,177286940.22630950,0
1739174400000000,97429.83000000,97954.69000000,97358.79000000,97661.16000000,3520.47325000,1739188799999999,344066791.55797200,385421,1741.32275000,170203635.01509840,0
1739188800000000,97661.15000000,98345.00000000,96866.66000000,97218.69000000,4536.33685000,1739203199999999,442413669.07113740,815734,2063.04911000,201298613.40592860,0
1739203200000000,97218.68000000,97643.29000000,96866.39000000,97376.00000000,2785.34059000,1739217599999999,270982603.37416900,619175,1172.50904000,114062553.96482430,0
1739217600000000,97376.00000000,97490.71000000,97128.79000000,97430.82000000,1572.57928000,1739231999999999,153052477.46809500,285638,634.68332000,61770932.20848350,0
1739232000000000,97430.82000000,98149.92000000,97416.62000000,97607.30000000,2024.92177000,1739246399999999,198062671.64267370,517016,1025.62614000,100317230.81268920,0
1739246400000000,97607.31000000,98478.42000000,97558.99000000,98268.97000000,2586.68133000,1739260799999999,254063580.91086120,407323,1172.27019000,115082458.10659110,0
1739260800000000,98268.98000000,98330.00000000,97885.62000000,98151.52000000,1703.70026000,1739275199999999,167139035.93422180,279844,662.20080000,64970236.19327550,0
1739275200000000,98151.51000000,98158.89000000,96595.33000000,97007.53000000,4245.10245000,1739289599999999,412484516.14220090,969337,1947.17021000,189213700.63624660,0
1739289600000000,97007.54000000,97045.53000000,94876.88000000,95040.82000000,4884.73711000,1739303999999999,468375432.50670870,873247,2121.03541000,203301428.40094320,0
1739304000000000,95040.81000000,96512.70000000,94928.47000000,95778.20000000,3202.62087000,1739318399999999,306409609.24965320,669819,1666.19791000,159435000.72662600,0
1739318400000000,95778.21000000,96263.99000000,95100.00000000,95299.27000000,2407.32134000,1739332799999999,230476795.90252940,489956,1032.30877000,98826749.30821070,0
1739332800000000,95299.28000000,96188.68000000,95267.71000000,96069.58000000,1939.80551000,1739347199999999,185796757.15035560,373404,1107.51097000,106106724.55803090,0
1739347200000000,96069.58000000,96469.78000000,95913.49000000,96094.65000000,2296.45775000,1739361599999999,220887353.12227990,363581,865.52964000,83271161.88553540,0
1739361600000000,96094.65000000,96631.66000000,94088.23000000,95816.18000000,11805.54003000,1739375999999999,1123671853.41758980,1986948,5459.26660000,519786248.86445010,0
1739376000000000,95816.18000000,97700.00000000,95120.30000000,97205.06000000,6689.55876000,1739390399999999,647518208.12667310,1058047,3303.85819000,319635165.13402100,0
1739390400000000,97205.06000000,98119.99000000,96854.97000000,97869.99000000,4012.48286000,1739404799999999,391791200.67493760,720801,2052.23136000,200418207.28988530,0
1739404800000000,97870.00000000,98083.91000000,97367.45000000,97498.42000000,2127.33742000,1739419199999999,207882415.59245390,404120,899.12101000,87871103.57141430,0
1739419200000000,97498.43000000,97564.83000000,95800.00000000,96070.23000000,3383.93788000,1739433599999999,326501660.72547370,608209,1480.82660000,142845595.50123370,0
1739433600000000,96070.23000000,96336.00000000,95599.57000000,95925.11000000,3154.64728000,1739447999999999,302866725.09769960,557117,1240.37193000,119117331.25978860,0
1739448000000000,95925.12000000,96480.06000000,95336.00000000,95998.00000000,5428.60469000,1739462399999999,520722252.51817950,1095503,2517.76996000,241581123.70332660,0
1739462400000000,95998.00000000,96361.58000000,95217.36000000,95627.76000000,3689.67744000,1739476799999999,353040155.94994530,797271,1677.17460000,160507173.03758630,0
1739476800000000,95627.75000000,96774.71000000,95600.00000000,96608.14000000,2137.57145000,1739491199999999,205975036.50836660,447236,1036.89805000,99901240.02058520,0
1739491200000000,96608.13000000,97190.00000000,96356.41000000,97129.98000000,1805.79470000,1739505599999999,174652922.97567610,309700,868.96502000,84072865.68535150,0
1739505600000000,97129.98000000,97248.60000000,96561.36000000,96944.09000000,1782.53303000,1739519999999999,172651073.54557330,234558,775.68448000,75141757.13896830,0
1739520000000000,96944.09000000,97196.00000000,96799.99000000,96887.56000000,1758.38512000,1739534399999999,170577450.28666410,263934,841.45423000,81635598.29709960,0
1739534400000000,96887.55000000,97568.28000000,96252.82000000,96924.39000000,3999.36783000,1739548799999999,387327436.62603160,766397,1918.94641000,185890680.79515920,0
1739548800000000,96924.57000000,98826.00000000,96494.17000000,97940.45000000,6009.55921000,1739563199999999,588552572.19392760,1194586,3236.18873000,316966431.28740620,0
1739563200000000,97940.44000000,98264.85000000,96697.56000000,97500.48000000,2817.38657000,1739577599999999,274311763.24114270,730389,1420.07795000,138218016.44043650,0
1739577600000000,97500.47000000,97972.26000000,97223.58000000,97653.19000000,1506.43225000,1739591999999999,147063478.64720420,330846,790.85751000,77200666.28482090,0
1739592000000000,97653.19000000,97780.73000000,97345.50000000,97346.26000000,1029.42986000,1739606399999999,100411749.05430950,211318,410.14656000,40006726.29431270,0
1739606400000000,97346.27000000,97731.09000000,97301.77000000,97615.59000000,874.17838000,1739620799999999,85267521.47399490,215600,410.73621000,40064205.94048190,0
1739620800000000,97615.59000000,97962.51000000,97426.57000000,97633.22000000,2009.35817000,1739635199999999,196270566.11374320,389111,1074.57033000,104974945.48284060,0
1739635200000000,97633.21000000,97714.39000000,97304.38000000,97531.90000000,921.83788000,1739649599999999,89879693.31688360,266360,411.90415000,40158294.47960080,0
1739649600000000,97531.91000000,97741.35000000,97414.05000000,97569.66000000,1008.14029000,1739663999999999,98352385.17195660,281092,480.92726000,46917939.75192000,0
1739664000000000,97569.67000000,97704.47000000,97411.11000000,97547.17000000,935.38493000,1739678399999999,91249516.08340200,191250,420.49207000,41020071.07474050,0
1739678400000000,97547.17000000,97682.04000000,97212.00000000,97248.98000000,746.42703000,1739692799999999,72769664.18979040,135438,310.37773000,30265231.79680860,0
1739692800000000,97248.98000000,97388.89000000,97061.58000000,97336.00000000,1186.96965000,1739707199999999,115415662.99168550,228479,541.62454000,52667258.91038920,0
1739707200000000,97335.99000000,97336.00000000,96645.35000000,96911.01000000,1883.07426000,1739721599999999,182639394.86331680,314961,690.75289000,66996837.41245180,0
1739721600000000,96911.01000000,97169.15000000,96609.05000000,97058.47000000,1187.57052000,1739735999999999,115135554.09096700,315775,677.09558000,65646383.46631760,0
1739736000000000,97058.47000000,97282.38000000,96046.18000000,96118.12000000,2251.99851000,1739750399999999,217484450.07581150,410798,1079.38782000,104246634.00370900,0
1739750400000000,96118.12000000,96638.05000000,96023.17000000,96215.33000000,1866.57226000,1739764799999999,179716778.74877830,366104,1051.02135000,101205774.55327200,0
1739764800000000,96215.32000000,96463.20000000,95800.00000000,96068.22000000,2725.98131000,1739779199999999,262077787.12438450,359463,1146.67474000,110244050.62432990,0
1739779200000000,96068.21000000,96395.68000000,95937.05000000,96063.18000000,2282.57983000,1739793599999999,219482144.08893790,390760,1098.15845000,105593969.84467250,0
1739793600000000,96063.17000000,97046.59000000,95564.00000000,95659.46000000,4434.60458000,1739807999999999,427549752.57634840,643328,2323.84043000,224228598.67470990,0
1739808000000000,95659.45000000,95945.49000000,95205.00000000,95531.36000000,3482.13274000,1739822399999999,332556168.35539260,708588,1606.25600000,153404636.00966030,0
1739822400000000,95531.36000000,96413.43000000,95488.90000000,95780.00000000,1700.17438000,1739836799999999,163210895.28162610,362994,784.46468000,75302047.42955270,0
1739836800000000,95780.01000000,96322.97000000,95538.01000000,96200.00000000,1602.34370000,1739851199999999,153826724.56613270,327276,831.77926000,79860419.56458760,0
1739851200000000,96200.00000000,96300.73000000,95254.12000000,95456.93000000,3176.48546000,1739865599999999,303620783.27923030,556723,1341.23407000,128194344.15475160,0
1739865600000000,95456.92000000,95872.17000000,95050.00000000,95640.34000000,2483.18123000,1739879999999999,237109495.53324670,448965,1164.45918000,111178581.50733940,0
1739880000000000,95640.35000000,96753.91000000,95200.00000000,95546.48000000,4474.04458000,1739894399999999,429250731.96603630,992102,2254.51275000,216397194.93100650,0
1739894400000000,95546.49000000,95633.15000000,93388.09000000,94104.14000000,6846.15491000,1739908799999999,645845478.32670800,1203263,2983.04591000,281283853.60395930,0
1739908800000000,94104.15000000,95685.00000000,93730.72000000,95671.74000000,4785.98483000,1739923199999999,454341589.22065120,705919,2857.44250000,271404839.76034530,0
1739923200000000,95671.74000000,95961.54000000,95055.00000000,95710.26000000,2158.62817000,1739937599999999,206273639.24275620,432282,1041.18405000,99500326.12669350,0
1739937600000000,95710.25000000,95846.15000000,95029.99000000,95687.71000000,3441.18957000,1739951999999999,327989757.39184430,356639,1117.64679000,106585374.66285210,0
1739952000000000,95687.71000000,96468.99000000,95616.60000000,96422.60000000,2411.90713000,1739966399999999,231787778.45599120,315193,1023.28957000,98372044.77529240,0
1739966400000000,96422.60000000,96700.00000000,95536.36000000,95943.74000000,3550.14153000,1739980799999999,341466889.63943070,738586,1440.41741000,138567412.98576000,0
1739980800000000,95943.74000000,96480.00000000,95407.41000000,96206.54000000,2763.82004000,1739995199999999,265520050.71826450,579684,1390.18984000,133601640.09767460,0
1739995200000000,96206.54000000,96899.99000000,96058.38000000,96644.37000000,2112.82310000,1740009599999999,203779456.65496360,361841,1160.89041000,111960121.32765330,0
1740009600000000,96644.37000000,97362.83000000,96415.09000000,97055.25000000,2723.25483000,1740023999999999,263935131.31744950,341429,1286.00508000,124643707.51160100,0
1740024000000000,97055.24000000,97339.11000000,96781.57000000,96867.92000000,2341.17162000,1740038399999999,227251082.87657400,227894,1004.80357000,97529901.75618880,0
1740038400000000,96867.92000000,97384.03000000,96801.61000000,97207.92000000,1589.77673000,1740052799999999,154479079.38653580,199450,825.17126000,80180454.05672210,0
1740052800000000,97207.93000000,98062.15000000,96799.42000000,96903.77000000,4401.17328000,1740067199999999,428800120.41599740,692782,2242.09611000,218545774.85858830,0
1740067200000000,96903.76000000,98518.00000000,96888.00000000,98422.80000000,3819.64673000,1740081599999999,374283360.68575070,561382,1939.14070000,189958105.42841850,0
1740081600000000,98422.80000000,98711.36000000,98000.00000000,98305.00000000,2182.36858000,1740095999999999,214638050.04924320,364036,1059.21187000,104198670.56230830,0
1740096000000000,98305.01000000,98505.00000000,98084.06000000,98141.99000000,2303.63980000,1740110399999999,226315585.99387910,298397,910.31352000,89439500.46143670,0
1740110400000000,98141.99000000,98610.17000000,98117.73000000,98179.76000000,2056.48148000,1740124799999999,202212005.34658910,212965,982.07350000,96599492.46495490,0
1740124800000000,98179.77000000,98896.81000000,98111.11000000,98629.30000000,3470.69828000,1740139199999999,341874391.39129790,427453,1920.32676000,189183896.09575780,0
1740139200000000,98629.31000000,99475.00000000,97177.31000000,98104.04000000,8919.82124000,1740153599999999,878429034.72341600,1367542,4249.34147000,418733026.42045670,0
1740153600000000,98104.04000000,98757.00000000,95247.15000000,95285.11000000,9442.11583000,1740167999999999,917491073.60871120,1438523,4170.22673000,405478846.20416090,0
1740168000000000,95285.11000000,96202.68000000,94871.95000000,96181.98000000,6056.52477000,1740182399999999,577653826.50957090,783645,3081.29986000,293968885.20153570,0
1740182400000000,96181.99000000,96455.97000000,95770.49000000,96299.07000000,2247.97640000,1740196799999999,216217677.79939190,288454,1054.29296000,101417292.63848810,0
1740196800000000,96299.08000000,96578.99000000,96273.85000000,96288.09000000,1394.90999000,1740211199999999,134508164.92675040,216832,647.44314000,62432086.61117340,0
1740211200000000,96288.09000000,96611.53000000,96151.00000000,96580.00000000,2059.63477000,1740225599999999,198546301.79949170,266309,1005.26368000,96932078.12493810,0
1740225600000000,96580.00000000,96980.00000000,96485.37000000,96592.00000000,2290.85469000,1740239999999999,221446270.37240360,294675,1007.67514000,97416537.59345290,0
1740240000000000,96592.01000000,96823.53000000,96345.49000000,96639.99000000,2305.94545000,1740254399999999,222767492.39082120,278445,1052.48588000,101702247.33110870,0
1740254400000000,96640.00000000,96700.00000000,96472.22000000,96551.01000000,968.85578000,1740268799999999,93591226.53377760,161703,526.11971000,50822652.86838140,0
1740268800000000,96551.01000000,96650.00000000,96355.17000000,96414.00000000,1326.63672000,1740283199999999,128002544.66236580,180142,490.22036000,47299694.91977830,0
1740283200000000,96414.00000000,96558.01000000,96143.99000000,96508.85000000,1245.52389000,1740297599999999,120004215.12899820,181372,541.23161000,52149853.41013580,0
1740297600000000,96508.85000000,96508.86000000,96083.33000000,96115.99000000,1223.25286000,1740311999999999,117737504.60350730,168027,624.55934000,60117953.51208220,0
1740312000000000,96115.99000000,96158.50000000,95414.25000000,95436.18000000,2752.94714000,1740326399999999,263641357.17108390,403896,992.35275000,95053195.80692900,0
1740326400000000,95436.19000000,95876.00000000,95227.94000000,95755.99000000,2646.03752000,1740340799999999,252935581.74016410,270975,1007.05233000,96274066.50760140,0
1740340800000000,95756.00000000,96332.44000000,95522.78000000,96258.00000000,1690.45100000,1740355199999999,162070808.48490480,252956,964.51628000,92487220.25449880,0
